claude-monet,/en/claude-monet/women-in-the-garden,Women in the garden,1866,Impressionism,genre painting,genre painting,https://uploads3.wikiart.org/images/claude-monet/women-in-the-garden.jpg!Large.jpg
claude-monet,/en/claude-monet/impression-sunrise,"Impression, sunrise",1872,Impressionism,cityscape,cityscape,https://uploads0.wikiart.org/00129/images/claude-monet/impression-sunrise.jpg!Large.jpg
claude-monet,/en/claude-monet/autumn-on-the-seine-at-argenteuil,Autumn on the Seine at Argenteuil,1873,Impressionism,landscape,landscape,https://uploads8.wikiart.org/images/claude-monet/autumn-on-the-seine-at-argenteuil.jpg!Large.jpg
claude-monet,/en/claude-monet/madame-monet-and-child,Camille Monet and a Child in the Artist’s Garden in Argenteuil,1875,Impressionism,portrait,portrait,https://uploads0.wikiart.org/images/claude-monet/madame-monet-and-child(1).jpg!Large.jpg
claude-monet,/en/claude-monet/haystacks-at-giverny,Haystacks at Giverny,1884,Impressionism,landscape,landscape,https://uploads4.wikiart.org/images/claude-monet/haystacks-at-giverny.jpg!Large.jpg
claude-monet,/en/claude-monet/haystack-at-giverny-1886,Haystack at Giverny,1886,Impressionism,landscape,landscape,https://uploads8.wikiart.org/images/claude-monet/haystack-at-giverny-1886.jpg!Large.jpg
claude-monet,/en/claude-monet/poplars-at-giverny,Poplars at Giverny,1887,Impressionism,landscape,landscape,https://uploads2.wikiart.org/images/claude-monet/poplars-at-giverny.jpg!Large.jpg
claude-monet,/en/claude-monet/antibes-in-the-morning,Antibes in the Morning,1888,Impressionism,Antibes,landscape,https://uploads0.wikiart.org/images/claude-monet/antibes-in-the-morning(1).jpg!Large.jpg
claude-monet,/en/claude-monet/three-trees-in-grey-weather,Three Trees in Grey Weather,1891,Impressionism,Three Trees,landscape,https://uploads2.wikiart.org/images/claude-monet/three-trees-in-grey-weather.jpg!Large.jpg
claude-monet,/en/claude-monet/water-lilies-evening-effect-1899,"Water Lilies, Evening Effect",1899,Impressionism,Water Lilies,flower painting,https://uploads7.wikiart.org/images/claude-monet/water-lilies-evening-effect-1899.jpg!Large.jpg
claude-monet,/en/claude-monet/irises-in-monet-s-garden-03,Irises in Monet's Garden,1900,Impressionism,flower painting,flower painting,https://uploads4.wikiart.org/00254/images/claude-monet/claude-monet-irises-in-monets-garden-1899-1900.jpg!Large.jpg
claude-monet,/en/claude-monet/waterloo-bridge-london-1,"Waterloo Bridge, London",1903,Impressionism,Waterloo Bridge,cityscape,https://uploads8.wikiart.org/images/claude-monet/waterloo-bridge-london-1.jpg!Large.jpg
claude-monet,/en/claude-monet/houses-of-parliament,Houses of Parliament,1904,Impressionism,Houses of Parliament,cityscape,https://uploads4.wikiart.org/images/claude-monet/houses-of-parliament.jpg!Large.jpg
claude-monet,/en/claude-monet/water-lily-pond-1,Water Lily Pond,1917,Impressionism,Water Lilies,flower painting,https://uploads1.wikiart.org/images/claude-monet/water-lily-pond-1.jpg!Large.jpg
claude-monet,/en/claude-monet/water-lilies-1919-9,Water Lilies,1919,Impressionism,Water Lilies,flower painting,https://uploads3.wikiart.org/images/claude-monet/water-lilies-1919-9.jpg!Large.jpg
